"Tag Code","Mark File Name","Mark Date MMDDYYYY","Mark Site Name","Release Date MMDDYYYY","Release Site Name","Mark Conditional Comment Name","Mark Conditional Comment Code","SRR Code","SRR Name","SRR Code Code","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Recap Date MMDDYYYY","Recap File Name","Recap Release Date MMDDYYYY","Recap Release Site Name","Recap Site Name","Recap Species Code","Recap Species Name","Recap Run Code","Recap Run Name","Recap Rear Type Code","Recap Rear Type Name","Recap SRR Code","Recap SRR Name","Recap Conditional Comment Name","Recap Conditional Comment Code","Recap Count"
"3DD.007754E5A4","NBD-2015-187-PRD.xml","7/6/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/6/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2015","NBD15187.PRR","7/10/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Tagged as Adult, Female, Mature, Recapture, Returning Fish, Radio Tagged","RF MT AT RE FE RT","1"
"3DD.007754F7D0","NBD-2014-188-PRD.xml","7/7/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/19/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/28/2014","NBD14209.PRR","9/22/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Tagged as Adult, Female, Mature, Recapture, Returning Fish","RE RF MT AT FE","1"
"3DD.007755458D","NBD-2015-187-PRD.xml","7/6/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/8/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2015","NBD15187.PRR","7/13/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Tagged as Adult, Female, Mature, Recapture, Returning Fish, Radio Tagged","RF MT AT RE FE RT","1"
"3DD.0077555878","NBD-2014-188-PRD.xml","7/7/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/28/2014","NBD14209.PRR","11/7/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Tagged as Adult, Female, Mature, Recapture, Returning Fish","RE RF MT AT FE","1"
"3DD.0077555AB7","NBD-2015-187-PRD.xml","7/6/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/3/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2015","NBD15187.PRR","8/12/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Tagged as Adult, Female, Mature, Recapture, Returning Fish","RF MT AT RE FE","1"
"3DD.0077555C0B","NBD-2014-188-PRD.xml","7/7/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/25/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/28/2014","NBD14209.PRR","10/6/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Tagged as Adult, Female, Mature, Recapture, Returning Fish","RE RF MT AT FE","1"
"3DD.0077556401","NBD-2014-188-PRD.xml","7/7/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","7/30/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/28/2014","NBD14209.PRR","8/1/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Tagged as Adult, Female, Mature, Recapture, Returning Fish","RE RF MT AT FE","1"
"3DD.00775570A2","NBD-2014-188-PRD.xml","7/7/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/8/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/28/2014","NBD14209.PRR","9/10/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Tagged as Adult, Female, Mature, Recapture, Returning Fish","RE RF MT AT FE","1"
"3DD.00775570DD","NBD-2014-188-PRD.xml","7/7/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/27/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","Returning Fish, Tagged as Adult, Female, Mature","RF MT AT FE","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/28/2014","NBD14209.PRR","8/29/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Tagged as Adult, Female, Mature, Recapture, Returning Fish","RE RF MT AT FE","1"
"3DD.0077581A8F","CGS15306.LAB","11/2/2015","TWISPR - Twisp River","11/3/2015","TWISPR - Twisp River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","9/27/2017","NBD-2017-191-PRD.xml","9/27/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Returning Fish, Male, Recapture, Mature","MA MT RE RF","1"
"3DD.00775DB3C3","JKF16176.AFF","6/24/2016","BONAFF - BON - Adult Fish Facility","6/24/2016","BONAFF - BON - Adult Fish Facility","Mature, Adipose Intact (not clipped), Returning Fish, Tagged as Adult","MT AT AI RF","32U","Summer Steelhead (unknown r/t)","32U","3","Steelhead","2","Summer","U","Unknown","7/1/2016","NBD-2016-183-PRD.xml","7/11/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Recapture, Female, Returning Fish, Radio Tagged","RF MT RE FE RT","1"
"3DD.00775DCFEB","JKF15237.AFF","8/25/2015","BONAFF - BON - Adult Fish Facility","8/25/2015","BONAFF - BON - Adult Fish Facility","Body Injury - Prior to Tagging, Returning Fish, Mature, Adipose Fin Clip, Tagged as Adult","MT AT I AD RF","32U","Summer Steelhead (unknown r/t)","32U","3","Steelhead","2","Summer","U","Unknown","7/6/2015","NBD-2015-187-PRD.xml","9/8/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"3DD.00775DDC8B","JKF15217.AFF","8/5/2015","BONAFF - BON - Adult Fish Facility","8/5/2015","BONAFF - BON - Adult Fish Facility","Mature, Adipose Intact (not clipped), Returning Fish, Tagged as Adult","MT AT AI RF","32U","Summer Steelhead (unknown r/t)","32U","3","Steelhead","2","Summer","U","Unknown","7/6/2015","NBD-2015-187-PRD.xml","9/14/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"3DD.00775DF8E3","JKF15209.AFF","7/28/2015","BONAFF - BON - Adult Fish Facility","7/28/2015","BONAFF - BON - Adult Fish Facility","Body Injury - Prior to Tagging, Returning Fish, Mature, Adipose Fin Clip, Tagged as Adult","MT AT I AD RF","32U","Summer Steelhead (unknown r/t)","32U","3","Steelhead","2","Summer","U","Unknown","7/6/2015","NBD-2015-187-PRD.xml","8/14/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"3DD.00775E3314","JKF15236.AFF","8/24/2015","BONAFF - BON - Adult Fish Facility","8/24/2015","BONAFF - BON - Adult Fish Facility","Mature, Adipose Intact (not clipped), Returning Fish, Tagged as Adult","MT AT AI RF","32U","Summer Steelhead (unknown r/t)","32U","3","Steelhead","2","Summer","U","Unknown","7/6/2015","NBD-2015-187-PRD.xml","9/4/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"3DD.00775E8493","JKF15274.AFF","10/1/2015","BONAFF - BON - Adult Fish Facility","10/1/2015","BONAFF - BON - Adult Fish Facility","Returning Fish, Mature, Adipose Fin Clip, Tagged as Adult","MT AT AD RF","32U","Summer Steelhead (unknown r/t)","32U","3","Steelhead","2","Summer","U","Unknown","7/6/2015","NBD-2015-187-PRD.xml","10/14/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"3DD.00775E8542","JKF15211.AFF","7/30/2015","BONAFF - BON - Adult Fish Facility","7/30/2015","BONAFF - BON - Adult Fish Facility","Returning Fish, Mature, Adipose Fin Clip, Tagged as Adult","MT AT AD RF","32U","Summer Steelhead (unknown r/t)","32U","3","Steelhead","2","Summer","U","Unknown","7/6/2015","NBD-2015-187-PRD.xml","8/12/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"3DD.00775EA0C1","JKF15217.AFF","8/5/2015","BONAFF - BON - Adult Fish Facility","8/5/2015","BONAFF - BON - Adult Fish Facility","Mature, Adipose Intact (not clipped), Returning Fish, Tagged as Adult","MT AT AI RF","32U","Summer Steelhead (unknown r/t)","32U","3","Steelhead","2","Summer","U","Unknown","7/6/2015","NBD-2015-187-PRD.xml","8/28/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Male, Returning Fish, Mature, Recapture","RF MT RE MA","1"
"3DD.007762B378","BDL15041.W17","2/10/2015","CLWH - Clearwater Hatchery","4/9/2015","NEWSOC - Newsome Creek","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","10/11/2017","NBD-2017-191-PRD.xml","10/11/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRD - Priest Rapids Dam","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DD.007762D91E","MRC14281.WT6","10/8/2014","WINT - Winthrop National Fish Hatchery","4/15/2015","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/1/2016","NBD-2016-183-PRD.xml","9/14/2016","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"3DD.00776C160C","NBD15132.DAZ","5/12/2015","WENA4T - Lower Wenatchee trap, 2.8km below Mission Creek","5/12/2015","WENA4T - Lower Wenatchee trap, 2.8km below Mission Creek","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/10/2017","NBD-2017-191-PRD.xml","7/21/2017","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"3DD.00776D95B3","CGS16099.LAB","4/8/2016","TWITRP - Twisp River rotary smolt trap","4/8/2016","TWISPR - Twisp River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","4/28/2017","CLD-2017-116-PR1.xml","4/28/2017","PRDTAL - PRD - Release into the Tailrace within 0.5 km downstream of Dam","PRD - Priest Rapids Dam","0","Unknown","0","N/A","U","Unknown","00U","Unknown (fish not observed)","Recapture, Passive Observation","RE PO","1"
"3DD.00776E5D6B","CGS16109.LAB","4/18/2016","TWITRP - Twisp River rotary smolt trap","4/18/2016","TWISPR - Twisp River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","4/26/2017","CLD-2017-116-PR1.xml","4/26/2017","PRDTAL - PRD - Release into the Tailrace within 0.5 km downstream of Dam","PRD - Priest Rapids Dam","0","Unknown","0","N/A","U","Unknown","00U","Unknown (fish not observed)","Recapture, Passive Observation","RE PO","1"
"3DD.00776E5FCE","NBD16146.AAA","5/25/2016","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","5/25/2016","CHIWAR - Chiwawa River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","9/11/2019","NBD-2019-189-PRD.xml","9/11/2019","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Returning Fish, Female, Recapture","FE MT RE RF","1"
"3DD.00776E9EEF","BDL15308.H14","11/4/2015","HAGE - Hagerman NFH","4/28/2016","SALEFT - East Fork Salmon River Trap","Coded Wire Tag","CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/26/2018","NBD-2018-187-PRD.xml","9/26/2018","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Returning Fish, Male, Recapture, Coded Wire Tag","CW MA RE RF","1"
"3DD.0077743806","JDB-2019-036-DAY.xml","2/5/2019","LYFE - Lyons Ferry Hatchery","4/23/2019","DAYP - Dayton Acclimation Pond","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","10/2/2020","CME-2020-192-PRD.xml","10/2/2020","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Returning Fish, Male, Recapture, Adipose Fin Clip","AD MA RE RF","1"
"3DD.007776EC74","BDL16303.H12","10/29/2016","HAGE - Hagerman NFH","4/10/2017","SAWT - Sawtooth Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","9/27/2019","NBD-2019-189-PRD.xml","9/27/2019","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Female, Recapture, Adipose Fin Clip, Coded Wire Tag","AD CW FE MT RE RF","1"
"3DD.007779D701","CSS-2017-119-HA3.xml","4/29/2017","ENTIAR - Entiat River","5/1/2017","ENTIAR - Entiat River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","5/7/2017","CLD-2017-116-PR1.xml","5/7/2017","PRDTAL - PRD - Release into the Tailrace within 0.5 km downstream of Dam","PRD - Priest Rapids Dam","0","Unknown","0","N/A","U","Unknown","00U","Unknown (fish not observed)","Recapture, Passive Observation","RE PO","1"
"3DD.007779EAD9","CSS-2017-124-HB4.xml","5/4/2017","ENTIAR - Entiat River","5/5/2017","ENTIAR - Entiat River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","5/8/2017","CLD-2017-116-PR1.xml","5/8/2017","PRDTAL - PRD - Release into the Tailrace within 0.5 km downstream of Dam","PRD - Priest Rapids Dam","0","Unknown","0","N/A","U","Unknown","00U","Unknown (fish not observed)","Recapture, Passive Observation","RE PO","1"
"3DD.007779F4BE","CSS-2017-122-HB4.xml","5/2/2017","ENTIAR - Entiat River","5/2/2017","ENTIAR - Entiat River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","8/13/2018","NBD-2018-187-PRD.xml","8/13/2018","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Returning Fish, Female, Recapture","FE RE RF","1"
