"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3DD.003DA28FAC","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 8:04:23 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 8:04:23 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FAD","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 8:59:38 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 8:59:38 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FAE","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 8:17:56 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 8:17:56 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/28/2022","1"
"3DD.003DA28FAF","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 1:17:06 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 1:17:06 PM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","9/28/2022","1"
"3DD.003DA28FB0","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 11:40:54 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 11:40:54 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28FB1","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 1:33:41 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 1:33:41 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW FE RF","Coded Wire Tag, Adipose Fin Clip, Returning Fish, Female","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28FB2","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 9:36:14 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 9:36:14 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28FB3","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 11:38:48 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 11:38:48 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/29/2022","1"
"3DD.003DA28FB4","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/28/2022","9/28/2022 9:44:26 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/28/2022","9/28/2022 9:44:26 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","9/28/2022","1"
"3DD.003DA28FB5","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","9/29/2022","9/29/2022 10:23:50 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","9/29/2022","9/29/2022 10:23:50 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","9/29/2022","1"
"3DD.003DA28FB6","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/5/2022","10/5/2022 7:49:12 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/5/2022","10/5/2022 7:49:12 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/5/2022","1"
"3DD.003DA28FB7","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/10/2022","10/10/2022 6:49:46 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/10/2022","10/10/2022 6:49:46 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW FE RF","Coded Wire Tag, Adipose Fin Clip, Returning Fish, Female","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/10/2022","1"
"3DD.003DA28FB8","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 1:35:42 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 1:35:42 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FB9","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 10:15:38 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 10:15:38 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FBA","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 11:17:52 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 11:17:52 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/3/2022","1"
"3DD.003DA28FBB","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/12/2022","10/12/2022 7:35:28 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/12/2022","10/12/2022 7:35:28 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/12/2022","1"
"3DD.003DA28FBC","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/12/2022","10/12/2022 9:50:03 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/12/2022","10/12/2022 9:50:03 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/12/2022","1"
"3DD.003DA28FBD","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/14/2022","10/14/2022 9:56:07 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/14/2022","10/14/2022 9:56:07 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/14/2022","1"
"3DD.003DA28FBE","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 1:43:13 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 1:43:13 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FBF","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 1:34:04 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 1:34:04 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FC0","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/19/2022","10/19/2022 1:37:51 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/19/2022","10/19/2022 1:37:51 PM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/19/2022","1"
"3DD.003DA28FC1","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/5/2022","10/5/2022 11:00:03 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/5/2022","10/5/2022 11:00:03 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/5/2022","1"
"3DD.003DA28FC2","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/5/2022","10/5/2022 8:25:43 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/5/2022","10/5/2022 8:25:43 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/5/2022","1"
"3DD.003DA28FC3","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/14/2022","10/14/2022 11:37:16 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/14/2022","10/14/2022 11:37:16 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/14/2022","1"
"3DD.003DA28FC4","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/10/2022","10/10/2022 12:42:38 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/10/2022","10/10/2022 12:42:38 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/10/2022","1"
"3DD.003DA28FC5","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 11:43:09 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 11:43:09 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FC7","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/7/2022","10/7/2022 9:29:09 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/7/2022","10/7/2022 9:29:09 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/7/2022","1"
"3DD.003DA28FC8","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/12/2022","10/12/2022 7:44:33 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/12/2022","10/12/2022 7:44:33 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/12/2022","1"
"3DD.003DA28FC9","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/20/2022","10/20/2022 5:32:30 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/20/2022","10/20/2022 5:32:30 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/20/2022","1"
"3DD.003DA28FCA","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 12:42:22 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 12:42:22 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FCB","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/5/2022","10/5/2022 7:33:28 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/5/2022","10/5/2022 7:33:28 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/5/2022","1"
"3DD.003DA28FCC","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 10:12:47 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 10:12:47 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/3/2022","1"
"3DD.003DA28FCD","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 12:59:00 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 12:59:00 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/3/2022","1"
"3DD.003DA28FCE","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/3/2022","10/3/2022 1:41:03 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/3/2022","10/3/2022 1:41:03 PM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","10/3/2022","1"
"3DD.003DA28FCF","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","10/7/2022","10/7/2022 7:19:03 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","10/7/2022","10/7/2022 7:19:03 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD BW MA RF","Adipose Fin Clip, Blank Wire Tag, Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","10/7/2022","1"
